keyword,cpe_vendor,cpe,cve
Snapdragon 732G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_732g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-22388
Snapdragon 732G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_732g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28559
Snapdragon 732G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_732g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28558
Snapdragon 732G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_732g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28557
Snapdragon 732G,qualcomm,cpe:2.3:h:qualcomm:snapdragon_732g_mobile_platform:-:*:*:*:*:*:*:*,CVE-2023-28544
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-33021
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-28567
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-28565
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-28564
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-28562
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-28542
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-22667
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-22387
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-21633
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_firmware:-:*:*:*:*:*:*:*,CVE-2023-21629
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-43536
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-43533
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-43522
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-43519
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-43518
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-43513
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-43511
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33120
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33114
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33110
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33109
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33062
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33040
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33038
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33033
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33032
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33030
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33107
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33092
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-33088
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28588
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28586
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28585
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28551
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28550
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28546
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28569
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28568
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28566
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28563
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28556
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-24852
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-22388
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28559
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28558
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28557
Snapdragon 732G,qualcomm,cpe:2.3:o:qualcomm:snapdragon_732g_mobile_platform_firmware:-:*:*:*:*:*:*:*,CVE-2023-28544
